event_date	event_type	name	isin	rating	coupon_pct	price_pct	price_source	current_face	nkd_rub	dirty_rub	days_to_event	simple_yield_pct	effective_xirr_pct	moex_yield_pct	maturity	put_date	put_price_pct	amortization_count	estimated_coupon_count	call_dates_ignored	unknown_offer_dates_ignored	num_trades	value_today
2027-10-31	MATURITY	Ультра БО-02	RU000A1078K5	NR	18.75	89.84	OFFER	1000.0	5.65	904.05	409	30.7681	33.8419	38.08	2027-10-31			1	0	[]	[]	18	169978
2027-11-02	MATURITY	Новые технологии БO-01	RU000A105DL4	A-	17.5	101.95	OFFER	1000.0	64.73	1084.23	411	14.5429	16.085	16.03	2027-11-02			1	0	[]	[]	29	154730
2027-11-03	MATURITY	ТрансФин-М ПАО 001P-05	RU000A0ZYFS2	NR	17.5	124.97	OFFER	1000.0	64.25	1313.95	412	-3.5175	-3.8689	-16.49	2027-11-03			1	1	[]	["2027-05-11"]	0	0
2027-11-09	MATURITY	Ростелеком ПАО 001P-03R	RU000A0ZYG52	NR	13.8	100.1	OFFER	1000.0	48.39	1049.39	418	13.0674	14.1243	14.11	2027-11-09			1	0	[]	[]	10	39990
2027-11-10	PUT	ГТЛК БО 002P-04	RU000A10A3Z4	AA-	25.0	109.98	OFFER	1000.0	4.11	1103.91	419	14.5033	16.305	16.78	2029-10-25	2027-11-10	100.0	0	0	[]	[]	666	17461989
2027-11-11	PUT	Динтег БО-01	RU000A10DDG3	B-	28.0	99.43	OFFER	1000.0	7.67	1001.97	420	27.7696	31.9021	32.63	2028-10-26	2027-11-11	100.0	0	0	[]	[]	122	1156406
2027-11-11	MATURITY	Урожай БО-04	RU000A108FE8	CCC	20.0	56.46	OFFER	1000.0	19.18	583.78	420	99.073	110.3744	111.51	2027-11-11			1	0	[]	[]	119	258802
2027-11-11	MATURITY	Эталон-Финанс 002Р-04	RU000A10DA74	BBB+	20.0	96.77	OFFER	1000.0	0	967.7	420	23.5703	25.8706	25.87	2027-11-11			1	0	[]	[]	3235	62770195
2027-11-16	MATURITY	ИСТРИНСКАЯ СЫРОВАРНЯ БО-03	RU000A107C00	NR	17.5	98.45	OFFER	1000.0	11.99	996.49	425	18.8966	28.9519	23.72	2027-11-16			5	13	["2026-10-22"]	[]	19	634834
2027-11-18	MATURITY	Эфферон 01	RU000A105H98	NR	12.5	84.17	OFFER	750.0	7.19	638.465	427	30.577	32.1884	32.19	2027-11-18			1	0	[]	[]	13	11337
2027-11-19	PUT	ИКС 5 ФИНАНС 003P-06	RU000A109KC0	AAA	14.4	100.46	OFFER	1000.0	9.86	1014.46	428	13.7143	14.8045	14.91	2035-11-04	2027-11-19	100.0	0	0	[]	[]	38	418835
2027-11-19	MATURITY	ЛК Роделен БО 001Р-03	RU000A105M59	BBB	19.0	98.15	OFFER	418.3	4.79	415.3515	428	11.3971	24.8342	24.86	2027-11-19			15	0	[]	[]	51	135360
2027-11-21	MATURITY	реСтор 001Р-02	RU000A10DMN0	A-	18.85	102.19	OFFER	1000.0	10.33	1032.23	430	16.4565	18.1369	18.2	2027-11-21			1	0	[]	[]	94	3086112
2027-11-22	MATURITY	Виллина 001P-01	RU000A10A505	B-	28.0	77.0	OFFER	850.0	15.65	670.15	431	46.9868	95.2358	95.24	2027-11-22			5	0	[]	[]	26	187822
2027-11-22	MATURITY	КАМАЗ ПАО БО-П18	RU000A10DP93	A	16.5	100.54	OFFER	1000.0	8.59	1013.99	431	15.8192	17.2184	17.22	2027-11-22			1	0	[]	[]	127	1894132
2027-11-22	MATURITY	Левенгук ПАО БО-01	RU000A0ZYHW0	NR	14.5	83.5	OFFER	1000.0	9.53	844.53	431	33.7151	35.7641	37.96	2027-11-22			1	0	[]	[]	42	186927
2027-11-23	PUT	Славнефть БО 001Р-03	RU000A1013U1	AA	15.95	101.98	OFFER	1000.0	12.24	1032.04	432	13.6564	14.6692	15.39	2029-11-15	2027-11-23	100.0	0	0	[]	[]	18	8442076
2027-11-24	MATURITY	ПАО НК Роснефть 002P-01	RU000A0ZYJH7	NR	8.0	104.6	PREV/LAST FALLBACK	1000.0	24.77	1070.77	433	3.8497	4.0231	-13.02	2027-11-24			1	2	[]	["2026-11-30"]	0	0
2027-11-24	MATURITY	ПАО НК Роснефть 002P-02	RU000A0ZYJJ3	NR	8.0	104.6	PREV/LAST FALLBACK	1000.0	24.77	1070.77	433	3.8497	4.0231	-13.02	2027-11-24			1	2	[]	["2026-11-30"]	0	0
2027-11-25	MATURITY	СелоЗеленое 001Р-02	RU000A10DQ68	A	17.25	100.9	OFFER	1000.0	7.56	1016.56	434	16.2269	17.7065	17.72	2027-11-25			1	0	[]	[]	2625	9459954
2027-11-25	MATURITY	Совкомбанк ПАО обл. БО-05	RU000A0ZYJR6	NR	13.0	100.11	OFFER	1000.0	39.89	1040.99	434	12.3988	13.2664	14.32	2027-11-25			1	0	[]	[]	25	96794
2027-11-27	MATURITY	Новосибирск  мун.обл. 2017	RU000A0ZYH93	NR	7.85	94.1	PREV/LAST FALLBACK	50.0	0.49	47.54	436	13.4713	13.9805	13.98	2027-11-27			1	0	[]	[]	0	0
2027-11-30	MATURITY	ВЗВТ-01	RU000A10A7A8	CC	30.0	47.98	OFFER	1000.0	13.15	492.95	439	129.6749	273.9627	288.38	2027-11-30			4	0	["2026-12-01"]	[]	1007	1521741
2027-11-30	MATURITY	Восточная Стивидор.Ком 1P-03R	RU000A105KR6	AA-	11.25	95.48	OFFER	1000.0	32.98	987.78	439	15.1947	16.064	16.07	2027-11-30			1	0	[]	[]	46	2271060
2027-11-30	MATURITY	МЭФ Московской области 35016	RU000A102G35	NR	5.95	94.84	OFFER	150.0	0.39	142.65	439	8.1774	14.5953	14.6	2027-11-30			2	0	[]	[]	50	160197
2027-11-30	MATURITY	Минфин Челябинской обл 35001	RU000A102FV5	NR	6.0	91.49	OFFER	200.0	0.53	183.51	439	14.2446	14.5207	14.52	2027-11-30			1	0	[]	[]	13	56205
2027-11-30	MATURITY	СберИОС 001Р-814R 5К ОФЗ ДИС	RU000A10FRP9	NR	0.01	98.63	PREV/LAST FALLBACK	1000.0	0	986.3	439	1.165	1.1636	0.0	2027-11-30			1	0	[]	[]	0	0
2027-11-30	MATURITY	Транс-Миссия БО-02	RU000A107FG5	B+	30.0	106.72	OFFER	950.0	8.59	1022.43	439	19.6744	25.3662	25.57	2027-11-30			5	0	[]	[]	159	1222978
2027-12-02	MATURITY	Оренбургская область 35004 об.	RU000A0ZYKH5	NR	8.18	95.92	OFFER	400.0	1.26	384.94	441	9.5981	13.928	13.93	2027-12-02			3	0	[]	[]	9	4214
2027-12-05	MATURITY	СЕЛЛ-Сервис БО-01	RU000A107GT6	BB	24.0	93.8	OFFER	925.0	3.65	871.3	444	30.7517	41.9758	54.93	2027-12-05			5	11	["2027-01-19"]	[]	81	294342
2027-12-06	MATURITY	ЭЛТЕРА БО-01	RU000A10DTB0	BBB	21.0	103.99	OFFER	1000.0	2.88	1042.78	445	16.9995	18.7931	18.93	2027-12-06			1	0	[]	[]	51	300289
2027-12-07	MATURITY	ПИР БО-05-001P	RU000A10DTP0	BB	27.0	86.65	OFFER	1000.0	2.96	869.46	446	34.2194	57.9762	58.39	2027-12-07			4	0	[]	[]	160	854807
2027-12-09	MATURITY	ВЭБ.РФ ПБО-002Р-44	RU000A107XD5	NR	15.2	103.3	OFFER	1000.0	40.81	1073.81	448	11.6511	12.546	12.55	2027-12-09			1	0	[]	["2027-12-09"]	7	84834
2027-12-09	MATURITY	ПАО НК Роснефть 002P-03	RU000A0ZYLG5	AAA	14.95	100.94	OFFER	1000.0	40.14	1049.54	448	13.5157	14.5274	14.73	2027-12-09			1	0	[]	[]	54	3005706
2027-12-10	MATURITY	СберИОС 001Р-659R 3Y1M ОФЗ	RU000A109YH0	NR	0.01	112.0	OFFER	1000.0	0	1120.0	449	-8.6946	-8.7862	0.0	2027-12-10			1	0	[]	[]	0	0
2027-12-10	MATURITY	Синара Транспортные Машины 1P3	RU000A105M91	A	18.5	103.1	OFFER	1000.0	3.04	1034.04	449	15.4527	16.6208	16.76	2027-12-10			1	0	[]	[]	490	1506901
2027-12-11	MATURITY	Кокс ПАО 001P-01	RU000A10AHD7	NR	19.75	98.24	OFFER	1000.0	0	982.4	450	21.5534	23.6113	23.61	2027-12-11			1	0	[]	[]	99	780597
2027-12-12	MATURITY	Томская область 34072	RU000A10AC75	NR	26.0	106.24	OFFER	750.0	15.49	812.29	451	7.6289	16.4364	16.44	2027-12-12			3	0	[]	[]	433	5934184
2027-12-13	MATURITY	ДОМ.РФ (ПАО) БО 001P-01R	RU000A0ZYLU6	AAA	14.0	101.86	OFFER	1000.0	1.15	1019.75	452	12.2557	12.9403	0.0	2027-12-13			1	4	[]	[]	3	7090
2027-12-14	MATURITY	Республика Башкортостан 34014	RU000A10AC91	NR	23.75	107.87	OFFER	750.0	4.39	813.415	453	8.7432	14.3876	14.39	2027-12-14			3	0	[]	[]	88	928618
2027-12-14	MATURITY	Ставропольский край 35004	RU000A102H34	NR	6.2	91.33	OFFER	100.0	0.15	91.48	453	14.4272	14.6832	14.71	2027-12-14			1	0	[]	[]	156	426830
2027-12-16	MATURITY	А101 БО-001Р-02	RU000A10DZU7	A+	17.0	101.15	OFFER	1000.0	11.64	1023.14	455	15.7109	17.1969	17.25	2027-12-16			1	0	[]	[]	298	8219349
2027-12-16	MATURITY	Вертолеты России об. БО-03	RU000A0ZYMN9	NR	8.8	100.0	PREV/LAST FALLBACK	1000.0	21.94	1021.94	455	8.6112	8.9731	8.97	2027-12-16			1	0	[]	[]	0	0
2027-12-16	MATURITY	Вертолеты России об. БО-04	RU000A0ZYMM1	NR	8.8	162.99	OFFER	1000.0	21.94	1651.84	455	-25.2629	-27.1286	-26.57	2027-12-16			1	0	[]	[]	0	0
2027-12-16	MATURITY	Полипласт АО П02-БО-13	RU000A10DZK8	A	19.45	102.11	OFFER	1000.0	13.32	1034.42	455	17.1712	19.0428	19.04	2027-12-16			1	0	[]	[]	2258	14868907
2027-12-17	MATURITY	АПРИ БО-002Р-04	RU000A107FZ5	BBB-	24.0	95.99	OFFER	1000.0	59.18	1019.08	456	19.652	32.8321	32.97	2027-12-17			4	0	[]	[]	133	731892
2027-12-17	MATURITY	Магаданская область ГО2022	RU000A105NT6	NR	10.61	97.98	OFFER	700.0	18.31	704.17	456	7.6444	14.4555	14.46	2027-12-17			2	0	[]	[]	20	67784
2027-12-17	PUT	Почта России БО-002P-02	RU000A104W17	AA	17.5	100.54	OFFER	1000.0	44.59	1049.99	456	16.1454	17.5271	17.64	2032-06-08	2027-12-17	100.0	0	0	[]	[]	56	520497
2027-12-17	MATURITY	Фордевинд 06	RU000A108WV7	NR	19.0	103.4	OFFER	1000.0	12.49	1046.49	456	15.5583	20.4299	15.26	2027-12-17			6	6	[]	["2027-06-23"]	0	0
2027-12-20	MATURITY	Банк ВТБ (ПАО) С-1-1395	RU000A10A950	NR	0.01	84.89	OFFER	1000.0	0	848.9	459	14.1824	13.9403	0.0	2027-12-20			1	0	[]	[]	0	0
2027-12-21	PUT	ГК Азот 001Р-01	RU000A10E291	A+	17.4	102.77	OFFER	1000.0	10.49	1038.19	460	14.5681	15.9663	16.37	2030-12-03	2027-12-21	100.0	0	0	[]	[]	174	3937480
2027-12-22	PUT	Славнефть БО 002Р-04	RU000A104WF9	AA	18.0	103.0	OFFER	1000.0	44.38	1074.38	461	14.363	16.0547	16.25	2032-06-11	2027-12-22	100.0	0	0	[]	[]	86	3672809
2027-12-22	PUT	Совком Экспресс 001P-01	RU000A10E2B3	A+	19.5	104.12	OFFER	1000.0	11.75	1052.95	461	15.3043	16.961	17.08	2029-12-08	2027-12-22	100.0	0	0	[]	[]	41	498655
2027-12-24	MATURITY	Лизинг-Трейд 001P-06	RU000A105RF6	BB+	14.5	92.04	OFFER	667.2	4.51	618.6009	463	14.8248	32.371	33.1	2027-12-24			16	0	[]	[]	64	664163
2027-12-27	MATURITY	Банк ВТБ (ПАО) С-1-1396	RU000A10A968	NR	0.01	89.27	OFFER	1000.0	0	892.7	466	9.4409	9.3232	0.0	2027-12-27			1	0	[]	[]	0	0
2028-01-08	MATURITY	Селигдар 001Р-04	RU000A10C5L7	A+	19.0	103.35	OFFER	1000.0	1.04	1034.54	478	15.8973	17.4012	17.4	2028-01-08			1	0	[]	[]	1927	31776328
2028-01-12	PUT	"Российские ЖД" ОАО 32 обл.	RU000A0JSGV0	AAA	14.2	98.69	OFFER	1000.0	29.57	1016.47	482	14.5989	15.5162	15.91	2032-06-25	2028-01-12	100.0	0	0	[]	[]	4	19730
2028-01-12	MATURITY	БЭЛТИ-ГРАНД ООО БО-П07	RU000A10AQD8	NR	25.0	101.2	OFFER	567.1	10.88	584.7852	482	11.3106	25.5621	25.56	2028-01-12			17	0	[]	[]	12	70564
2028-01-12	PUT	Ростелеком ПАО 001P-28R	RU000A10FNL7	AAA	14.45	100.76	OFFER	1000.0	1.58	1009.18	482	13.5742	14.5464	14.73	2031-06-19	2028-01-12	100.0	0	0	[]	[]	55	780663
2028-01-13	PUT	Мобильные ТелеСистемы 002P-10	RU000A10BGY3	AAA	13.25	98.67	OFFER	1000.0	0	986.7	483	14.3633	15.2581	15.36	2030-03-30	2028-01-13	100.0	0	0	[]	[]	142	1424616
2028-01-14	MATURITY	Ростелеком ПАО 001P-24R	RU000A10EN60	AAA	13.9	100.1	OFFER	1000.0	9.9	1010.9	484	13.6697	14.7204	14.77	2028-01-14			1	0	[]	[]	39	344830
2028-01-17	MATURITY	МегаФон ПАО БО-002Р-13	RU000A10F827	AAA	13.3	99.4	OFFER	1000.0	8.38	1002.38	487	13.7152	14.6995	14.71	2028-01-17			1	0	[]	[]	78	1929947
2028-01-18	PUT	Мобильные ТелеСистемы 002P-12	RU000A10BW62	AAA	13.25	98.45	OFFER	1000.0	9.8	994.3	488	14.355	15.399	15.56	2030-06-01	2028-01-18	100.0	0	0	[]	[]	94	1162552
2028-01-19	MATURITY	ВУШ БО 001P-05	RU000A10E6D0	BBB+	22.0	99.49	OFFER	1000.0	12.66	1007.56	489	22.2098	24.8993	24.9	2028-01-19			1	0	[]	[]	253	3183846
2028-01-19	MATURITY	ОФЗ-ПД 26212 19/01/28	RU000A0JTK38	NR	7.05	92.297	OFFER	1000.0	11.01	933.98	489	13.7036	13.9623	14.01	2028-01-19			1	0	[]	[]	1130	75483355
2028-01-19	MATURITY	Сбер CIB-СО-787	RU000A107ZY6	NR	0.01	140.31	PREV/LAST FALLBACK	1000.0	0	1403.1	489	-21.4276	-22.3198	0.0	2028-01-19			1	0	[]	[]	0	0
2028-01-21	MATURITY	ДОМ.РФ (ПАО) БО 001P-02R	RU000A0ZYQU5	NR	14.3	100.49	OFFER	1000.0	21.55	1026.45	491	13.5762	14.3265	13.16	2028-01-21			1	2	[]	["2027-01-27"]	5	8020
2028-01-22	MATURITY	Биннофарм Групп 001Р-04	RU000A10AS28	A-	19.0	101.07	OFFER	1000.0	9.37	1020.07	492	17.8524	19.6839	19.75	2028-01-22			1	0	[]	[]	343	6447341
2028-01-23	MATURITY	ЛК Роделен БО 002P-02	RU000A107SA1	BBB	16.0	92.12	OFFER	850.0	6.33	789.35	493	14.8251	32.5953	32.6	2028-01-23			17	0	[]	[]	114	697748
2028-01-24	MATURITY	Сбер CIB-СО-783	RU000A107ZU4	NR	0.01	96.0	PREV/LAST FALLBACK	1000.0	0	960.0	494	3.1025	3.0858	0.0	2028-01-24			1	0	[]	[]	0	0
2028-01-24	MATURITY	Сбер CIB-СО-784	RU000A107ZV2	NR	0.01	95.92	PREV/LAST FALLBACK	1000.0	0	959.2	494	3.1667	3.1493	0.0	2028-01-24			1	0	[]	[]	0	0
2028-01-24	MATURITY	Сбер CIB-СО-786	RU000A107ZX8	NR	0.01	120.4	PREV/LAST FALLBACK	1000.0	0	1204.0	494	-12.5	-12.7978	0.0	2028-01-24			1	0	[]	[]	0	0
2028-01-24	MATURITY	СберИОС 001Р-664R 3Y1M ОФЗ	RU000A10A6X2	NR	0.01	101.56	OFFER	1000.0	0	1015.6	494	-1.1196	-1.122	0.0	2028-01-24			1	0	[]	[]	1	281607
2028-01-24	MATURITY	Сибирский КХП 001P-02	RU000A107P62	BB	16.0	79.82	OFFER	1000.0	22.79	820.99	494	36.3039	38.7964	38.85	2028-01-24			1	0	[]	[]	36	133829
2028-01-25	MATURITY	ГК Сегежа 003P-06R	RU000A10CB66	BB-	23.5	98.02	OFFER	1000.0	9.66	989.86	495	25.2217	28.38	28.37	2028-01-25			1	0	[]	[]	619	19499003
2028-01-25	MATURITY	МГКЛ 001Р-04	RU000A106MV2	BB	16.0	72.19	OFFER	1000.0	22.36	744.26	495	49.0499	52.2396	52.86	2028-01-25			1	0	[]	[]	152	1162598
2028-01-27	MATURITY	реСтор 001Р-03	RU000A10E7K3	A-	18.75	101.24	OFFER	1000.0	6.68	1019.08	497	17.504	19.2285	19.41	2028-01-27			1	0	[]	[]	178	4646363
2028-01-31	MATURITY	Банк ВТБ (ПАО) С-1-1348	RU000A10A216	NR	0.01	81.3	PREV/LAST FALLBACK	1000.0	0	813.0	501	16.7843	16.3048	0.0	2028-01-31			1	0	[]	[]	0	0
2028-01-31	PUT	СЕРГИЕВСКОЕ БО-02	RU000A10E5Y8	BB-	25.0	94.11	OFFER	1000.0	36.3	977.4	501	29.252	33.2642	34.3	2035-12-06	2028-01-31	100.0	0	0	[]	[]	97	296256
2028-02-02	MATURITY	ОФЗ-ИН 52002 02/02/28	RU000A0ZYZ26	NR	2.5	92.513	OFFER	1764.99	5.2	1638.0452	503	8.5832	8.5714	8.54	2028-02-02			1	0	[]	[]	145	32375250
2028-02-03	MATURITY	МФК Быстроденьги 002Р-07	RU000A1099P0	BB	19.0	100.0	OFFER	1000.0	3.12	1003.12	504	16.2382	20.7498	20.75	2028-02-03			4	0	[]	[]	18	291006
2028-02-04	MATURITY	Сбер CIB-СО-791	RU000A108025	NR	0.01	90.23	PREV/LAST FALLBACK	1000.0	0	902.3	505	7.8509	7.7379	0.0	2028-02-04			1	0	[]	[]	0	0
2028-02-08	PUT	"Российские ЖД" БО-001P-04R	RU000A0JXZB2	AAA	14.5	99.84	OFFER	1000.0	16.68	1015.08	509	14.2574	14.9901	15.12	2032-07-29	2028-02-08	100.0	0	0	[]	[]	14	65755
2028-02-09	MATURITY	Лизинг-Трейд 001P-07	RU000A105WZ4	BB+	14.5	91.79	OFFER	750.4	0	688.7922	510	14.3168	28.2861	30.94	2028-02-09			17	0	[]	[]	47	74297
2028-02-10	MATURITY	МФК Мани Мен БО-01	RU000A10AYU6	BBB-	26.5	109.79	OFFER	1000.0	21.05	1118.95	511	17.4328	20.1641	20.71	2028-02-10			1	0	[]	[]	66	798021
2028-02-11	MATURITY	Полюс ПБО-03	RU000A105VC5	AAA	10.4	95.39	OFFER	1000.0	9.69	963.59	512	14.204	14.6148	14.71	2028-02-11			1	0	[]	[]	252	1174553
2028-02-12	MATURITY	КЛВЗ КРИСТАЛЛ 001P-02	RU000A10AZG2	BB-	28.0	94.25	OFFER	1000.0	20.71	963.21	513	25.6646	40.8695	40.84	2028-02-12			4	0	[]	[]	285	2049521
2028-02-13	MATURITY	Балтийский лизинг ООО БО-П15	RU000A10ATW2	AA-	23.7	94.98	OFFER	750.0	12.66	725.01	514	17.4686	36.0155	36.26	2028-02-13			6	0	[]	[]	1139	16017415
2028-02-13	MATURITY	ЕвразХолдинг Финанс 003P-04	RU000A10CKZ0	AA-	13.9	97.7	OFFER	1000.0	9.9	986.9	514	15.7335	16.9106	16.91	2028-02-13			1	0	[]	[]	1270	264309996
2028-02-13	MATURITY	Органик парк БО-П01	RU000A10AZN8	BB	29.5	100.01	OFFER	1000.0	21.01	1021.11	514	28.8877	33.8316	33.84	2028-02-13			1	0	["2027-02-18"]	[]	109	749507
2028-02-14	MATURITY	АО Авто Финанс Банк БО-001Р-16	RU000A10D9K0	AA	16.65	101.97	OFFER	1000.0	11.4	1031.1	515	14.7879	16.1737	16.23	2028-02-14			1	0	[]	[]	191	2364816
2028-02-14	MATURITY	Вымпел-Коммуникации 001Р-06	RU000A105TY3	AA	10.55	94.6	OFFER	1000.0	8.96	954.96	515	15.0541	15.7014	15.7	2028-02-14			1	0	["2028-02-14"]	[]	43	320867
2028-02-15	PUT	ГК Сегежа 002P-05R	RU000A1053P7	BB-	25.0	95.35	OFFER	1000.0	23.97	977.47	516	28.6942	31.0178	31.27	2037-07-30	2028-02-15	100.0	0	0	[]	[]	148	4658821
2028-02-15	MATURITY	Уральская Сталь БО-001Р-05	RU000A10CLX3	BB-	18.5	88.49	OFFER	1000.0	12.16	897.06	516	29.7057	32.5249	32.52	2028-02-15			1	0	[]	[]	597	7817008
2028-02-16	PUT	ИКС 5 ФИНАНС 003P-12	RU000A10BUK3	AAA	15.55	102.0	OFFER	1000.0	11.93	1031.93	517	13.5537	14.7642	15.13	2035-06-04	2028-02-16	100.0	0	0	[]	[]	45	785967
2028-02-16	MATURITY	СберИОС 001Р-672R 3Г BSKRUS	RU000A10AND5	NR	0.01	91.8	PREV/LAST FALLBACK	1000.0	0	918.0	517	6.3201	6.2406	0.0	2028-02-16			1	0	[]	[]	0	0
2028-02-17	MATURITY	ГТЛК БО 001P-16	RU000A101GD3	AA-	6.95	92.22	OFFER	250.0	1.33	231.88	518	10.7755	17.4555	17.46	2028-02-17			2	0	[]	["2028-02-17"]	90	325715
2028-02-18	MATURITY	ПАО НК Роснефть 002P-05	RU000A0ZYVU5	AAA	9.0	93.9	OFFER	1000.0	6.66	945.66	519	14.0542	14.3396	14.34	2028-02-18			1	0	[]	[]	39	113644
2028-02-18	MATURITY	ЭкономЛизинг 001Р-08	RU000A10B081	BBB-	27.0	106.78	OFFER	1000.0	15.53	1083.33	519	20.5199	23.6588	23.72	2028-02-18			1	0	["2027-02-23"]	[]	22	110953
2028-02-19	MATURITY	ДельтаЛизинг 001P-02	RU000A10B0J3	AA-	24.0	105.37	OFFER	720.0	9.47	768.134	520	7.9314	17.1867	17.19	2028-02-19			18	0	[]	[]	279	2573743
2028-02-19	MATURITY	Кокс ПАО 001P-02	RU000A10B0R6	BBB+	19.25	96.64	OFFER	1000.0	10.55	976.95	520	22.1157	24.3795	24.4	2028-02-19			1	0	[]	[]	116	2150813
2028-02-20	MATURITY	ЭР-Телеком Холдинг ПБО-02-09	RU000A10B0Z9	A	15.5	98.84	OFFER	1000.0	8.07	996.47	521	16.3707	17.7107	17.7	2028-02-20			1	0	[]	[]	914	4148696
2028-02-21	PUT	АФК Система БО 002Р-12	RU000A10EE87	A+	17.5	99.64	OFFER	1000.0	10.55	1006.95	522	17.4914	19.1667	19.31	2031-02-01	2028-02-21	100.0	0	0	[]	[]	339	7346601
2028-02-23	MATURITY	АФК Система БО 001P-08	RU000A0ZYWU3	A+	12.0	96.03	OFFER	1000.0	7.23	967.53	524	15.262	15.7393	16.15	2028-02-23			1	0	[]	[]	34	90645
2028-02-24	PUT	Группа ЛСР ПАО БО 001Р-10	RU000A10B0B0	A	16.0	98.31	OFFER	1000.0	9.21	992.31	525	17.1226	18.5896	18.72	2030-02-07	2028-02-24	100.0	0	0	[]	[]	469	5185446
2028-02-24	MATURITY	ИЛОН 001Р-01	RU000A10EG44	BBB+	17.7	102.54	OFFER	1000.0	7.27	1032.67	525	15.4328	16.9014	16.93	2028-02-24			1	0	[]	[]	91	1028392
2028-02-25	MATURITY	СберИОС 001Р-553R 5Г SBER	RU000A105S87	NR	0.01	113.86	PREV/LAST FALLBACK	1000.0	0	1138.6	526	-8.4347	-8.6011	0.0	2028-02-25			1	0	[]	[]	0	0
2028-02-26	MATURITY	МКПАО ЯНДЕКС 001Р-02	RU000A10CMT9	AAA	13.5	99.34	OFFER	1000.0	4.81	998.21	527	13.9872	14.9483	14.97	2028-02-26			1	0	[]	[]	748	24696682
2028-02-26	MATURITY	Патриот Групп 001Р-01	RU000A10B2D2	BB+	27.0	98.77	OFFER	1000.0	9.62	997.32	527	27.9243	31.9425	32.24	2028-02-26			1	0	["2027-03-03"]	[]	107	610236
2028-02-27	MATURITY	АйДи Коллект 001P-01	RU000A10B2P6	BBB-	26.0	107.24	OFFER	1000.0	8.55	1080.95	528	19.4228	22.1632	22.32	2028-02-27			1	0	[]	[]	195	4077674
2028-02-27	MATURITY	Совкомбанк БО-И15	RU000A10E846	NR	0.01	90.5	PREV/LAST FALLBACK	1000.0	0.06	905.06	528	7.2668	7.1545	7.15	2028-02-27			1	0	[]	[]	0	0
2028-02-28	PUT	Газпром капитал ООО БО-001Р-06	RU000A106AT1	AAA	10.0	94.42	OFFER	1000.0	6.3	950.5	529	14.4515	14.9957	15.12	2028-05-23	2028-02-28	100.0	0	0	[]	[]	207	8008383
2028-02-28	MATURITY	Сбер CIB-СО-801	RU000A1080C8	NR	0.01	139.42	PREV/LAST FALLBACK	1000.0	0	1394.2	529	-19.4924	-20.4725	0.0	2028-02-28			1	0	[]	[]	0	0
2028-02-29	MATURITY	Сбер CIB-СО-274	RU000A1050V1	NR	0.01	141.36	PREV/LAST FALLBACK	1000.0	0	1413.6	530	-20.1337	-21.1917	0.0	2028-02-29			1	0	[]	[]	0	0
2028-03-02	MATURITY	РЖД ОАО ЗО28-1-Р	RU000A1089X5	AAA	6.598	88.99	OFFER	100000.0	274.92	89264.92	532	15.8578	15.8933	15.89	2028-03-02			1	0	[]	[]	20	2935420
2028-03-03	MATURITY	Брусника 002Р-05	RU000A10B313	A-	21.75	100.1	OFFER	1000.0	4.17	1005.17	533	21.5741	23.9622	23.96	2028-03-03			1	0	[]	[]	517	9809559
2028-03-04	MATURITY	НСКАТД БО-03	RU000A10B461	BBB+	26.0	103.5	OFFER	1000.0	4.27	1039.27	534	22.7161	25.7813	25.78	2028-03-04			1	0	[]	[]	644	11517904
2028-03-05	MATURITY	"Сэтл-Групп" ООО БО 002P-07	RU000A10EK06	A-	16.5	100.25	OFFER	1000.0	2.26	1004.76	535	16.2501	17.5812	17.58	2028-03-05			1	0	[]	[]	278	2978758
2028-03-05	MATURITY	Биннофарм Групп 001Р-05	RU000A10B3Q2	A-	19.0	100.69	OFFER	1000.0	2.6	1009.5	535	18.3594	20.11	20.12	2028-03-05			1	0	[]	[]	428	13416940
2028-03-05	MATURITY	ДЕВАР ПЕТРО 001Р-01	RU000A10B4L1	BB	29.5	103.08	OFFER	1000.0	4.04	1034.84	535	26.4804	30.5273	30.53	2028-03-05			1	0	["2027-03-11"]	[]	81	753732
2028-03-06	MATURITY	СберИОС 001Р-414R 7Г БТЕХ ИНД	RU000A102RA4	AAA	0.01	87.08	PREV/LAST FALLBACK	1000.0	0	870.8	536	10.1582	9.9311	0.0	2028-03-06			1	0	[]	[]	0	0
2028-03-08	MATURITY	Банк ВТБ (ПАО) Б-1-274	RU000A1043P8	NR	0.01	85.54	OFFER	1000.0	0	855.4	538	11.4781	11.1877	13.3	2028-03-08			1	0	[]	["2028-03-08"]	0	0
2028-03-09	MATURITY	БИАНКА ПРЕМИУМ БО-02	RU000A10B5A1	BB	28.5	94.96	OFFER	1000.0	0.78	950.38	539	33.5733	38.279	38.32	2028-03-09			1	0	["2027-06-13"]	[]	230	1377468
2028-03-09	MATURITY	Сбер CIB-СО-532	RU000A0NR5Y2	NR	0.01	104.93	PREV/LAST FALLBACK	1000.0	0	1049.3	539	-3.1603	-3.1847	0.0	2028-03-09			1	0	[]	[]	0	0
2028-03-09	MATURITY	Сбер CIB-СО-617	RU000A0NR9U2	NR	0.01	106.89	PREV/LAST FALLBACK	1000.0	0	1068.9	539	-4.3441	-4.3904	0.0	2028-03-09			1	0	[]	[]	0	0
